seed,network,method,in_dist,shift,degradation
13,mlp,dsep_con,0.6656346749226006,0.6057692307692305,-0.05986544415337014
13,deep_mlp,uncon_all,0.6656346749226006,0.6057692307692305,-0.05986544415337014
13,deep_mlp,con_all,0.8606811145510838,2.03525641025641,1.1745752957053264
13,deep_mlp,dsep_uncon,0.6656346749226006,0.6057692307692305,-0.05986544415337014
13,deep_mlp,dsep_con,0.6656346749226006,0.6057692307692305,-0.05986544415337014
14,mlp,uncon_all,0.636085626911315,0.6582278481012658,0.022142221189950795
14,mlp,con_all,1.033639143730887,2.2658227848101267,1.2321836410792397
14,mlp,dsep_uncon,0.636085626911315,0.6582278481012658,0.022142221189950795
14,mlp,dsep_con,0.636085626911315,0.6582278481012658,0.022142221189950795
14,deep_mlp,uncon_all,0.636085626911315,0.6582278481012658,0.022142221189950795
14,deep_mlp,con_all,1.033639143730887,2.2658227848101267,1.2321836410792397
14,deep_mlp,dsep_uncon,0.636085626911315,0.6582278481012658,0.022142221189950795
14,deep_mlp,dsep_con,0.636085626911315,0.6582278481012658,0.022142221189950795
15,mlp,uncon_all,0.714801444043321,0.5591397849462365,-0.15566165909708451
15,mlp,con_all,1.0,1.916666666666667,0.916666666666667
15,mlp,dsep_uncon,0.714801444043321,0.5591397849462365,-0.15566165909708451
15,mlp,dsep_con,0.714801444043321,0.5591397849462365,-0.15566165909708451
15,deep_mlp,uncon_all,0.714801444043321,0.5591397849462365,-0.15566165909708451
15,deep_mlp,con_all,1.0,1.916666666666667,0.916666666666667
15,deep_mlp,dsep_uncon,0.714801444043321,0.5591397849462365,-0.15566165909708451
15,deep_mlp,dsep_con,0.714801444043321,0.5591397849462365,-0.15566165909708451
16,mlp,uncon_all,0.5471204188481674,0.6050955414012739,0.05797512255310644
16,mlp,con_all,0.8848167539267014,2.509554140127389,1.6247373862006875
16,mlp,dsep_uncon,0.5471204188481674,0.6050955414012739,0.05797512255310644
16,mlp,dsep_con,0.5471204188481674,0.6050955414012739,0.05797512255310644
16,deep_mlp,uncon_all,0.5523560209424083,0.6337579617834395,0.08140194084103114
16,deep_mlp,con_all,0.7146596858638744,2.318471337579618,1.603811651715744
16,deep_mlp,dsep_uncon,0.5471204188481674,0.6050955414012739,0.05797512255310644
16,deep_mlp,dsep_con,0.5471204188481674,0.6050955414012739,0.05797512255310644
17,mlp,uncon_all,0.5285359801488833,0.611111111111111,0.0825751309622278
17,mlp,con_all,0.8585607940446649,1.678743961352657,0.820183167307992
17,mlp,dsep_uncon,0.48387096774193533,0.4661835748792269,-0.01768739286270843
17,mlp,dsep_con,0.48387096774193533,0.4661835748792269,-0.01768739286270843
17,deep_mlp,uncon_all,0.48387096774193533,0.4661835748792269,-0.01768739286270843
17,deep_mlp,con_all,0.8436724565756822,1.615942028985507,0.7722695724098249
17,deep_mlp,dsep_uncon,0.48387096774193533,0.4661835748792269,-0.01768739286270843
17,deep_mlp,dsep_con,0.48387096774193533,0.4661835748792269,-0.01768739286270843
18,mlp,uncon_all,0.65814696485623,0.8169934640522875,0.15884649919605742
18,mlp,con_all,0.8370607028753996,0.8562091503267972,0.019148447451397654
18,mlp,dsep_uncon,0.6389776357827476,0.656862745098039,0.017885109315291414
18,mlp,dsep_con,0.6389776357827476,0.656862745098039,0.017885109315291414
18,deep_mlp,uncon_all,0.6613418530351438,2.1241830065359473,1.4628411535008035
18,deep_mlp,con_all,1.4217252396166136,2.859477124183006,1.4377518845663926
18,deep_mlp,dsep_uncon,0.6389776357827476,0.656862745098039,0.017885109315291414
18,deep_mlp,dsep_con,0.6389776357827476,0.656862745098039,0.017885109315291414
19,mlp,uncon_all,0.5835694050991501,0.6501650165016499,0.06659561140249981
19,mlp,con_all,0.5835694050991501,0.6501650165016499,0.06659561140249981
19,mlp,dsep_uncon,0.5835694050991501,0.6501650165016499,0.06659561140249981
19,mlp,dsep_con,0.5835694050991501,0.6501650165016499,0.06659561140249981
19,deep_mlp,uncon_all,0.5835694050991501,0.6501650165016499,0.06659561140249981
19,deep_mlp,con_all,0.5835694050991501,0.6501650165016499,0.06659561140249981
19,deep_mlp,dsep_uncon,0.5835694050991501,0.6501650165016499,0.06659561140249981
19,deep_mlp,dsep_con,0.5835694050991501,0.6501650165016499,0.06659561140249981
20,mlp,uncon_all,0.6572327044025157,0.6315789473684211,-0.02565375703409456
20,mlp,con_all,0.6572327044025157,0.6315789473684211,-0.02565375703409456
20,mlp,dsep_uncon,0.6572327044025157,0.6315789473684211,-0.02565375703409456
20,mlp,dsep_con,0.6572327044025157,0.6315789473684211,-0.02565375703409456
20,deep_mlp,uncon_all,0.6572327044025157,0.6315789473684211,-0.02565375703409456
20,deep_mlp,con_all,2.474842767295598,2.814035087719298,0.3391923204237002
20,deep_mlp,dsep_uncon,0.6572327044025157,0.6315789473684211,-0.02565375703409456
20,deep_mlp,dsep_con,0.6572327044025157,0.6315789473684211,-0.02565375703409456
21,mlp,uncon_all,1.0,1.0,0.0
21,mlp,con_all,1.0,1.0,0.0
21,mlp,dsep_uncon,1.0,1.0,0.0
21,mlp,dsep_con,1.0,1.0,0.0
21,deep_mlp,uncon_all,1.0,1.0,0.0
21,deep_mlp,con_all,1.0,1.0,0.0
21,deep_mlp,dsep_uncon,1.0,1.0,0.0
21,deep_mlp,dsep_con,1.0,1.0,0.0
22,mlp,uncon_all,0.6147058823529411,0.6119402985074627,-0.0027655838454784254
22,mlp,con_all,1.0,2.283582089552239,1.283582089552239
22,mlp,dsep_uncon,0.6147058823529411,0.6119402985074627,-0.0027655838454784254
22,mlp,dsep_con,0.6147058823529411,0.6119402985074627,-0.0027655838454784254
22,deep_mlp,uncon_all,0.6147058823529411,0.6119402985074627,-0.0027655838454784254
22,deep_mlp,con_all,1.0,2.283582089552239,1.283582089552239
22,deep_mlp,dsep_uncon,0.6147058823529411,0.6119402985074627,-0.0027655838454784254
22,deep_mlp,dsep_con,0.6147058823529411,0.6119402985074627,-0.0027655838454784254
23,mlp,uncon_all,0.6355421686746988,0.7950819672131145,0.1595397985384157
23,mlp,con_all,1.0,1.0,0.0
23,mlp,dsep_uncon,0.6355421686746988,0.7950819672131145,0.1595397985384157
23,mlp,dsep_con,0.6355421686746988,0.7950819672131145,0.1595397985384157
23,deep_mlp,uncon_all,0.6355421686746988,0.7950819672131145,0.1595397985384157
23,deep_mlp,con_all,0.8102409638554219,0.9836065573770492,0.17336559352162728
23,deep_mlp,dsep_uncon,0.6355421686746988,0.7950819672131145,0.1595397985384157
23,deep_mlp,dsep_con,0.6355421686746988,0.7950819672131145,0.1595397985384157
24,mlp,uncon_all,0.6490683229813664,0.7551622418879057,0.1060939189065393
24,mlp,con_all,0.6273291925465838,0.5486725663716816,-0.07865662617490221
24,mlp,dsep_uncon,0.6273291925465838,0.5486725663716816,-0.07865662617490221
24,mlp,dsep_con,0.6273291925465838,0.5486725663716816,-0.07865662617490221
24,deep_mlp,uncon_all,0.6273291925465838,0.5486725663716816,-0.07865662617490221
24,deep_mlp,con_all,0.6273291925465838,0.5486725663716816,-0.07865662617490221
24,deep_mlp,dsep_uncon,0.6273291925465838,0.5486725663716816,-0.07865662617490221
24,deep_mlp,dsep_con,0.6273291925465838,0.5486725663716816,-0.07865662617490221
25,mlp,uncon_all,0.6226993865030674,0.6631299734748011,0.04043058697173363
25,mlp,con_all,1.021472392638037,0.9787798408488063,-0.04269255178923059
25,mlp,dsep_uncon,0.6012269938650306,0.5119363395225462,-0.0892906543424844
25,mlp,dsep_con,0.6012269938650306,0.5119363395225462,-0.0892906543424844
25,deep_mlp,uncon_all,0.6503067484662577,0.7798408488063662,0.12953410034010848
25,deep_mlp,con_all,0.8435582822085891,0.8196286472148543,-0.023929634993734794
25,deep_mlp,dsep_uncon,0.6012269938650306,0.5119363395225462,-0.0892906543424844
25,deep_mlp,dsep_con,0.6012269938650306,0.5119363395225462,-0.0892906543424844
26,mlp,uncon_all,0.7614035087719296,0.9512195121951219,0.18981600342319227
26,mlp,con_all,1.0,1.0,0.0
26,mlp,dsep_uncon,0.7228070175438595,0.7944250871080137,0.07161806956415429
26,mlp,dsep_con,0.7228070175438595,0.7944250871080137,0.07161806956415429
26,deep_mlp,uncon_all,0.7614035087719296,0.9512195121951219,0.18981600342319227
26,deep_mlp,con_all,1.0,1.0,0.0
26,deep_mlp,dsep_uncon,0.7228070175438595,0.7944250871080137,0.07161806956415429
26,deep_mlp,dsep_con,0.7228070175438595,0.7944250871080137,0.07161806956415429
27,mlp,uncon_all,0.8015564202334629,0.825153374233129,0.023596953999666104
27,mlp,con_all,1.0350194552529184,0.8312883435582824,-0.20373111169463598
27,mlp,dsep_uncon,0.7859922178988324,0.6319018404907976,-0.15409037740803488
27,mlp,dsep_con,0.7859922178988324,0.6319018404907976,-0.15409037740803488
27,deep_mlp,uncon_all,0.8015564202334629,0.825153374233129,0.023596953999666104
27,deep_mlp,con_all,1.0350194552529184,0.8312883435582824,-0.20373111169463598
27,deep_mlp,dsep_uncon,0.7859922178988324,0.6319018404907976,-0.15409037740803488
27,deep_mlp,dsep_con,0.7859922178988324,0.6319018404907976,-0.15409037740803488
28,mlp,uncon_all,1.0,1.0,0.0
28,mlp,con_all,1.0,1.0,0.0
28,mlp,dsep_uncon,1.0,1.0,0.0
28,mlp,dsep_con,1.0,1.0,0.0
28,deep_mlp,uncon_all,1.0408163265306123,1.2448979591836737,0.20408163265306145
28,deep_mlp,con_all,1.0,1.0,0.0
28,deep_mlp,dsep_uncon,1.0,1.0,0.0
28,deep_mlp,dsep_con,1.0,1.0,0.0
29,mlp,uncon_all,0.6477987421383647,0.687919463087248,0.040120720948883304
29,mlp,con_all,1.0,1.0,0.0
29,mlp,dsep_uncon,0.6477987421383647,0.687919463087248,0.040120720948883304
29,mlp,dsep_con,0.6477987421383647,0.687919463087248,0.040120720948883304
29,deep_mlp,uncon_all,0.6729559748427673,0.8691275167785234,0.19617154193575614
29,deep_mlp,con_all,0.6477987421383647,0.687919463087248,0.040120720948883304
29,deep_mlp,dsep_uncon,0.6477987421383647,0.687919463087248,0.040120720948883304
29,deep_mlp,dsep_con,0.6477987421383647,0.687919463087248,0.040120720948883304
